StayDate,ProductID,InventoryType,Quantity,AvgPrice,GrossRevenue,Cost,Profit
8/7/24,7765,HOTEL,2,174.68,349.36,271.15,41.93
8/7/24,774,HOTEL,37,177.9315,7287,5611.11,925.11
8/8/24,7911,SHOW,3,69.44,213.16,143.08,70.08
8/8/24,7959,SHOW,49,133.1,5862.46,4390.7,1471.76
8/8/24,93,SHOW,287,91.3416,25003,19010.26,5992.74
8/8/24,2414,HOTEL,3,940.0567,2820.17,2164,366.63
8/8/24,7773,SHOW,6,62.44,374.64,263.7,110.94
8/8/24,752,HOTEL,2,225.51,451.02,358.01,45.1
8/8/24,2669,SHOW,84,211.1912,17832.41,13164.4,4668.01
8/8/24,2292,SHOW,70,84.2706,5882.86,4023.1,1859.76
8/8/24,28,SHOW,11,44.66,426.86,285.41,141.45
8/8/24,816,HOTEL,16,434.2998,5959.46,4588.54,757
8/8/24,743,HOTEL,35,95.0376,3649.81,2463.21,866.42
8/8/24,92,SHOW,23,82.1266,1904.13,1414.13,490
8/8/24,751,HOTEL,9,262.54,2485.98,1853.59,372.89
8/8/24,801,HOTEL,9,275.8643,2281.84,1670.64,410.73
8/8/24,7810,SHOW,17,44.6175,753.62,529.46,224.16
8/8/24,7765,HOTEL,12,288.885,3174.54,2420.83,429.81
8/8/24,798,HOTEL,12,113.2266,1379.06,1037.34,206.87
8/8/24,7757,HOTEL,17,241.377,3374.73,2545.33,488.83
8/8/24,4369,HOTEL,334,181.9882,61357,46070.38,9122.22
8/8/24,742,HOTEL,98,254.2881,21957.12,16669.27,3057.52
8/8/24,7286,SHOW,65,67.6592,4220.15,2986.76,1233.39
8/8/24,784,HOTEL,9,289.835,2585.62,1944.95,387.84
8/8/24,783,HOTEL,21,335.6334,7310.22,5613.29,945.85
8/8/24,713,HOTEL,17,174.0822,3260.18,2491.18,435.69
8/8/24,7448,SHOW,108,42.6413,4400.14,3115.95,1284.19
8/8/24,773,HOTEL,2,86.69,173.38,129.98,26.01
8/8/24,8199,SHOW,33,397.634,12947.85,10576.94,2370.91
8/8/24,745,HOTEL,2,180.8,361.6,272,54.24
8/8/24,1555,HOTEL,2,868.265,1736.53,1301.86,260.48
8/8/24,2856,HOTEL,3,184.6033,553.81,439.61,55.39
8/8/24,7899,SHOW,12,64.39,772.68,501.3,271.38
8/8/24,799,HOTEL,1,116.95,116.95,87.97,17.54
8/8/24,4097,HOTEL,18,191.9658,3228.98,2286,645.8
8/8/24,807,HOTEL,20,99.4236,2081.68,1563.37,299.44
8/8/24,926,SHOW,21,106.6,2176.2,1635.12,541.08
8/8/24,777,HOTEL,39,470.4739,18201.36,14061.41,2258.51
8/8/24,785,HOTEL,4,239.685,958.74,731.47,129.41
8/8/24,7602,SHOW,50,75.3406,3407.96,2471.83,936.13
8/8/24,7249,SHOW,63,97.52,6020.33,4289.69,1730.64
8/8/24,1549,HOTEL,1,122.04,122.04,91.8,18.31
8/8/24,7741,HOTEL,13,247.0836,3178.4,2506.05,337.04
8/8/24,3313,HOTEL,11,130.8916,1427.09,949,351.13
8/8/24,3802,SHOW,14,52.194,682.38,437.38,245
8/8/24,4153,SHOW,28,61.0922,1698.9,1132.48,566.42
8/8/24,4078,SHOW,28,42.1875,1108.16,698.6,409.56
8/8/24,135,SHOW,64,47.6241,3044.82,2086.74,958.08
8/8/24,722,HOTEL,62,245.4558,16144.19,12258.54,2245.48
8/8/24,756,HOTEL,47,277.553,12753.99,9583.07,1888.73
8/8/24,800,HOTEL,7,217.975,1616.62,1243.75,206.46
8/8/24,7657,SHOW,99,118.5017,11171,8431.86,2739.14
8/8/24,8282,SHOW,163,141.0194,21883.06,17753.15,4129.91
8/8/24,709,HOTEL,1,37.8,37.8,26.88,7.56
8/8/24,7586,SHOW,61,82.2068,4918.92,3414.19,1504.73
8/8/24,7621,SHOW,95,56.1962,5193.27,3733.78,1459.49
8/8/24,8024,HOTEL,5,323.86,1336.02,1023.17,175.95
8/8/24,599,SHOW,626,223.4707,137543.17,113297.97,24245.2
8/8/24,723,HOTEL,1,98.54,98.54,74.12,14.78
8/8/24,741,HOTEL,47,140.2243,6349.84,4760.65,1017.82
8/8/24,726,HOTEL,139,145.4557,19314.99,14495.64,2879.85
8/8/24,627,SHOW,75,57.3821,4133.44,2720.85,1412.59
8/8/24,8139,SHOW,13,37.72,490.36,297.31,193.05
8/8/24,7872,SHOW,5,78.4466,378.06,249.95,128.11
8/8/24,4116,SHOW,31,65.59,1988.22,1315.65,672.57
8/8/24,806,HOTEL,7,113.7373,811.14,610.17,121.66
8/8/24,891,HOTEL,5,710.4258,3430.02,2595.3,487.46
8/8/24,3122,SHOW,619,171.5889,105621.3,83021.2,22600.1
8/8/24,6945,HOTEL,3,131.38,383.93,282,65.27
8/8/24,7697,SHOW,75,76.6096,5375.61,3616.98,1758.63
8/8/24,1051,HOTEL,6,612.8533,3060.34,2348.28,397.88
8/8/24,7787,SHOW,90,97.794,8571.37,6152.71,2418.66
8/8/24,7835,SHOW,330,102.9197,30947.3,24134.11,6813.19
8/8/24,3053,SHOW,94,45.7876,4129.02,2616.9,1512.12
8/8/24,98,SHOW,412,102.1819,37491.68,28669.84,8821.84
8/8/24,748,HOTEL,53,159.7929,7980.17,5977.32,1225.92
8/8/24,8313,SHOW,1,45.66,45.66,28.76,16.9
8/8/24,792,HOTEL,2,151.815,303.63,227.63,45.54
8/8/24,3578,SHOW,28,77.042,2161.75,1455.57,706.18
8/8/24,7772,SHOW,54,84.4185,4583.48,3297.38,1286.1
8/8/24,704,HOTEL,44,349.4636,13866.53,10483.53,1980.28
8/8/24,2685,SHOW,7,144.0875,1011.72,735.16,276.56
8/8/24,7750,SHOW,4,57.4,229.6,143.36,86.24
8/8/24,7223,HOTEL,8,87.4008,759.67,536,151.94
8/8/24,6995,SHOW,6,48.15,277.3,169.2,108.1
8/8/24,1878,SHOW,43,75.1277,3216.74,2090.12,1126.62
8/8/24,7890,SHOW,5,38.74,193.7,127.5,66.2
8/8/24,2088,SHOW,9,46.2166,404.35,246.24,158.11
8/8/24,790,HOTEL,19,179.2365,3651.44,2776.78,513.7
8/8/24,81,SHOW,261,96.4739,25068.23,19312.23,5756
8/8/24,130,SHOW,425,126.4662,52325.45,40087.93,12237.52
8/8/24,7732,HOTEL,8,170.9612,1367.69,1059.1,170.93
8/8/24,775,HOTEL,1,144.64,144.64,108.8,21.7
8/8/24,8219,SHOW,44,44.6916,2135.87,1376.08,759.79
8/8/24,804,HOTEL,91,242.3729,20046.77,14833.27,3228.68
8/8/24,118,SHOW,154,67.2889,9559.32,6218.7,3340.62
8/8/24,7774,SHOW,54,67.825,3662.55,2540.43,1122.12
8/8/24,788,HOTEL,14,210.1259,3027.78,2005.31,754.17
8/8/24,7754,SHOW,31,68.042,2071.44,1372.36,699.08
8/8/24,7389,SHOW,114,89.0248,10115.2,7508.09,2607.11
8/8/24,5942,SHOW,14,67.6842,924.13,601,323.13
8/8/24,774,HOTEL,63,236.6006,14039.69,10819.06,1773.06
8/8/24,1787,SHOW,46,84.2564,3868.75,2860.32,1008.43
8/8/24,786,HOTEL,15,340.8075,4787.6,3513.7,803.75
8/8/24,8378,SHOW,34,78.1723,2665.91,1739.53,926.38
8/8/24,813,HOTEL,31,400.8694,11576.26,8692.03,1721.27
8/8/24,787,HOTEL,98,298.4627,26505.6,19939.01,3898.8
8/8/24,1109,HOTEL,15,181.328,2816.41,2036.9,506.97
8/8/24,1815,SHOW,21,97.8671,2055.21,1501.83,553.38
8/8/24,3807,SHOW,1,22.61,22.61,13.71,8.9
8/8/24,7688,SHOW,40,79.7307,3146.76,2041.62,1105.14
8/8/24,7836,SHOW,18,53.304,862.64,551.18,311.46
8/8/24,715,HOTEL,10,539.1475,5418.04,4183.84,674.41
8/8/24,6940,HOTEL,4,159.4375,637.75,474.88,101.12
8/8/24,8281,SHOW,31,329.2042,10360.68,8411.8,1948.88
8/8/24,746,HOTEL,4,275.5133,1088.17,815.79,163.22
8/8/24,5727,SHOW,67,65.4623,4309.07,2825.85,1483.22
8/8/24,8251,SHOW,30,61.2763,1818.64,1190.8,627.84
8/8/24,779,HOTEL,6,240.0375,1418.25,1088.27,184.37
8/8/24,720,HOTEL,3,156.9467,470.84,354.18,70.61
8/8/24,776,HOTEL,53,431.3206,21173.14,16263.87,2733.11
8/8/24,1699,HOTEL,1,708.62,708.62,543.75,92.12
8/8/24,1729,HOTEL,11,471.0825,4860.84,3729.86,631.92
8/8/24,737,HOTEL,145,166.1707,21696.91,16694.14,2769.09
8/8/24,6996,SHOW,12,86.975,1114.15,827.67,286.48
8/8/24,7853,SHOW,136,97.1921,12645.51,8715.32,3930.19
8/9/24,7448,SHOW,172,43.9041,7233.19,5134.86,2098.33
8/9/24,777,HOTEL,55,383.6357,21023.34,16217.99,2635.34
8/9/24,7835,SHOW,258,111.258,27661.73,21617.03,6044.7
8/9/24,8091,SHOW,59,39.9636,2276.74,1457.6,819.14
8/9/24,7586,SHOW,86,80.7163,6880.17,4752.97,2127.2
8/9/24,813,HOTEL,23,328.218,6336.77,4783.57,913.17
8/9/24,594,SHOW,9,126.0066,1167.26,801.26,366
8/9/24,7419,SHOW,13,91.412,1170.46,766.15,404.31
8/9/24,798,HOTEL,25,145.5473,3586.3,2697.7,537.96
8/9/24,2414,HOTEL,5,705.9683,3531.09,2709.5,459.05
8/9/24,722,HOTEL,21,618.1344,11045.41,8382.58,1541.23
8/9/24,741,HOTEL,23,153.446,3238.32,2451.85,492.22
8/9/24,751,HOTEL,10,155.4973,1593.73,1188.3,239.07
8/9/24,774,HOTEL,154,298.3866,42560.8,32719.04,5464.07
8/9/24,8199,SHOW,35,306.2936,10327.74,8349.97,1977.77
8/9/24,801,HOTEL,3,240.8825,724.53,530.46,130.42
8/9/24,7911,SHOW,13,63.256,826.36,542.68,283.68
8/9/24,7479,SHOW,9,67.8275,589.64,368.56,221.08
8/9/24,2669,SHOW,151,231.6997,35079.48,25891.05,9188.43
8/9/24,1109,HOTEL,12,199.621,2395.17,1759.56,400.17
8/9/24,7688,SHOW,48,77.3246,3668.45,2371.74,1296.71
8/9/24,7665,SHOW,4,20.62,82.48,51.04,31.44
8/9/24,779,HOTEL,39,427.9917,14404.05,11078.13,1843.68
8/9/24,784,HOTEL,6,237.6827,1429.83,1075.55,214.46
8/9/24,7741,HOTEL,12,424.1527,4657.09,3676.73,488.41
8/9/24,92,SHOW,50,85.4706,4196.69,3130.26,1066.43
8/9/24,8024,HOTEL,8,513.785,3818.44,2862.66,572.77
8/9/24,3313,HOTEL,2,161,322,213,80.5
8/9/24,7286,SHOW,43,71.435,2984.01,2125.59,858.42
8/9/24,2292,SHOW,46,79.9409,3698.53,2774.4,924.13
8/9/24,743,HOTEL,39,151.5828,5360.75,3571.84,1324.47
8/9/24,1654,SHOW,57,154.3088,8787.11,6796.77,1990.34
8/9/24,891,HOTEL,10,693.7207,7262.34,5453.38,1079.29
8/9/24,5940,SHOW,204,99.3821,20984.03,15747.16,5236.87
8/9/24,783,HOTEL,26,512.257,9806.47,7527.53,1271.73
8/9/24,3122,SHOW,593,169.5714,99256.69,77799.43,21457.26
8/9/24,4346,HOTEL,1,238.87,238.87,189.61,23.89
8/9/24,7765,HOTEL,8,251.33,2010.64,1532.64,272.94
8/9/24,93,SHOW,249,89.4264,20941.19,15864.98,5076.21
8/9/24,4213,HOTEL,2,697.955,1395.91,1046.51,209.38
8/9/24,98,SHOW,271,94.5355,24661.06,18873.56,5787.5
8/9/24,745,HOTEL,1,188.94,188.94,142.12,28.34
8/9/24,790,HOTEL,2,257.98,515.96,388.11,77.39
8/9/24,7732,HOTEL,7,346.9366,2462.99,1807.35,420.69
8/9/24,1555,HOTEL,5,647.3333,3249.88,2436.42,487.47
8/9/24,2685,SHOW,13,135.11,1798.9,1303.76,495.14
8/9/24,4369,HOTEL,179,242.804,40664.87,30546.26,6031.59
8/9/24,720,HOTEL,8,162.7512,1142.17,859.16,171.31
8/9/24,4097,HOTEL,7,248.8355,1642.85,1163.08,328.57
8/9/24,742,HOTEL,117,308.3178,32869.99,24739.59,4820.21
8/9/24,8292,SHOW,20,82.3077,1634.06,1262.59,371.47
8/9/24,748,HOTEL,23,145.285,3264.02,2451.5,493.88
8/9/24,1787,SHOW,21,79.8755,1707.96,1257.12,450.84
8/9/24,881,HOTEL,1,177.32,177.32,140.76,17.73
8/9/24,8282,SHOW,145,156.5516,22789.12,18387.06,4402.06
8/9/24,2856,HOTEL,5,178.825,904.29,717.81,90.44
8/9/24,7784,SHOW,66,99.3252,6738.36,4656,2082.36
8/9/24,7697,SHOW,89,74.3262,6358.8,4240.16,2118.64
8/9/24,5727,SHOW,54,59.62,3292.89,2135.7,1157.19
8/9/24,7223,HOTEL,9,158.2558,1424.3,1005,284.87
8/9/24,785,HOTEL,11,246.4663,2606.98,1987.71,353.32
8/9/24,806,HOTEL,4,177.8625,711.45,535.16,106.72
8/9/24,3802,SHOW,15,48.866,717.91,455.64,262.27
8/9/24,7621,SHOW,96,39.3938,3671.39,2587.59,1083.8
8/9/24,130,SHOW,391,122.9908,47221.51,36129.01,11092.5
8/9/24,710,HOTEL,5,254.5783,1252.63,921.2,216.28
8/9/24,7249,SHOW,105,114.6911,11446.37,8250.21,3196.16
8/9/24,7757,HOTEL,5,269.2258,1360.93,1042.77,178.64
8/9/24,1104,HOTEL,7,373.51,2607.9,1725.1,651.97
8/9/24,4368,SHOW,75,58.2187,4427.95,3147.72,1280.23
8/9/24,776,HOTEL,36,411.1436,13888.93,10705.59,1750.89
8/9/24,786,HOTEL,15,313.824,4771.65,3462.7,845.65
8/9/24,800,HOTEL,7,374.04,2584.38,1983.08,335.97
8/9/24,4153,SHOW,25,64.8377,1574.28,1038.2,536.08
8/9/24,7467,HOTEL,1,191.21,191.21,151.78,19.12
8/9/24,7657,SHOW,132,114.5745,14473.47,10906.43,3567.04
8/9/24,4344,HOTEL,2,242.27,484.54,384.62,48.46
8/9/24,3053,SHOW,103,45.9604,4538.01,2875.25,1662.76
8/9/24,6942,SHOW,10,62.43,692.87,451.6,241.27
8/9/24,7787,SHOW,122,93.6951,11477.38,8239.53,3237.85
8/9/24,8139,SHOW,15,47.24,665.76,407.17,258.59
8/9/24,2032,HOTEL,10,174.399,1743.99,1263.75,315.95
8/9/24,715,HOTEL,2,849.22,1698.44,1303.26,220.8
8/9/24,816,HOTEL,1,679.37,679.37,521.3,88.32
8/9/24,1051,HOTEL,3,720.9033,2162.71,1659.51,281.16
8/9/24,763,HOTEL,1,160.52,160.52,116,29
8/9/24,1815,SHOW,26,103.739,2604.52,1902.99,701.53
8/9/24,2088,SHOW,21,44.2833,924.15,561.96,362.19
8/9/24,8037,SHOW,8,71.0533,574.88,386.88,188
8/9/24,8329,SHOW,26,48.25,1254.5,790.14,464.36
8/9/24,7774,SHOW,107,69.1658,7410.98,5149.1,2261.88
8/9/24,807,HOTEL,11,160.799,1848.29,1378.08,277.26
8/9/24,7937,SHOW,436,133.2365,54608.98,42071.74,12537.24
8/9/24,713,HOTEL,41,296.4402,10911.65,8208.97,1604.33
8/9/24,926,SHOW,78,105.9052,7717.14,5777.4,1939.74
8/9/24,7602,SHOW,12,72.555,870.66,634.42,236.24
8/9/24,1872,SHOW,136,222.1757,29770.48,23477,6293.48
8/9/24,709,HOTEL,5,132.4216,696.88,511.84,121.06
8/9/24,4116,SHOW,36,65.7437,2336.63,1569.4,767.23
8/9/24,7772,SHOW,75,113.3784,8555.88,6427.81,2128.07
8/9/24,3578,SHOW,36,85.035,2958.5,2032.7,925.8
8/9/24,1699,HOTEL,3,759.2667,2277.8,1747.83,296.11
8/9/24,5942,SHOW,16,67.46,1109.98,733.6,376.38
8/9/24,7853,SHOW,178,89.2288,15365.17,10505.79,4859.38
8/9/24,4078,SHOW,48,38.4483,1709.63,1076.8,632.83
8/9/24,7865,SHOW,6,60.2725,376.4,237.16,139.24
8/9/24,990,SHOW,233,199.1914,47000.86,37452.97,9547.89
8/9/24,737,HOTEL,103,216.0319,20843.64,16014.03,2686.9
8/9/24,787,HOTEL,45,308.6113,14046.9,10600.39,2028.23
8/9/24,7958,SHOW,5,42.9,214.5,130.05,84.45
8/9/24,6996,SHOW,12,87.63,1023.26,752.64,270.62
8/9/24,7872,SHOW,4,103.515,414.06,284.76,129.3
8/9/24,804,HOTEL,70,262.9552,16125.18,11900.67,2632.21
8/9/24,792,HOTEL,11,407.103,3806.45,2853.67,570.97
8/9/24,704,HOTEL,31,371.0742,10619.86,8009.66,1538.53
8/9/24,118,SHOW,121,66.5031,7618.82,4987.95,2630.87
8/9/24,7754,SHOW,27,60.0211,1612.58,1046.92,565.66
8/9/24,599,SHOW,519,227.7836,114917.24,94700.64,20216.6
8/9/24,775,HOTEL,5,188.9966,807.81,607.65,121.17
8/9/24,135,SHOW,68,48.0302,3181.39,2190.96,990.43
8/9/24,726,HOTEL,142,198.149,28658.02,21499.76,4281.49
8/9/24,627,SHOW,89,58.9895,4799.31,3133.65,1665.66
8/9/24,812,HOTEL,12,498.0566,5539.99,4261.31,708.54
8/9/24,756,HOTEL,35,367.9172,12276.29,9203.41,1841.44
8/9/24,6995,SHOW,5,42.35,211.75,128.4,83.35
8/9/24,788,HOTEL,8,269.5773,1627.56,1076.62,406.88
8/9/24,140,SHOW,639,122.9296,73962.83,54398.52,19564.31
8/9/24,7844,SHOW,2,26.3,52.6,31.9,20.7
8/9/24,1729,HOTEL,8,646.7708,4790.01,3675.53,622.7
8/9/24,81,SHOW,260,96.4027,24844.71,19229.23,5615.48
8/9/24,8281,SHOW,30,354.8643,10467.13,9426.77,1040.36
8/9/24,8319,SHOW,45,164.499,7366.7,5810.32,1556.38
8/9/24,4343,HOTEL,2,203.99,407.98,323.84,40.81
8/9/24,8219,SHOW,38,37.0638,1418.15,911.08,507.07
8/10/24,7448,SHOW,208,42.0025,8386.27,5949.98,2436.29
8/10/24,7389,SHOW,86,93.1363,7991.53,5978.32,2013.21
8/10/24,7249,SHOW,69,118.1585,7817.8,5642.95,2174.85
8/10/24,710,HOTEL,3,95.755,264.89,198.8,41.24
8/10/24,7286,SHOW,66,72.651,4849.76,3468.44,1381.32
8/10/24,720,HOTEL,5,112.0483,505.51,380.24,75.84
8/10/24,7681,SHOW,25,85.4381,2181.74,1658.72,523.02
8/10/24,2292,SHOW,54,83.5937,4406.53,3001.88,1404.65
8/10/24,7911,SHOW,11,67.552,723.72,485.96,237.76
8/10/24,748,HOTEL,26,231.9038,4736.24,3498.44,783.03
8/10/24,7810,SHOW,17,41.7966,766.96,539.37,227.59
8/10/24,627,SHOW,67,65.683,3584.83,2365.25,1219.58
8/10/24,1787,SHOW,95,82.0096,7459.63,5471.81,1987.82
8/10/24,784,HOTEL,2,167.825,335.65,252.48,50.35
8/10/24,8282,SHOW,179,163.2491,28604.57,22667.14,5937.43
8/10/24,806,HOTEL,2,222.435,444.87,334.63,66.73
8/10/24,8409,SHOW,25,86.2965,2257.37,1774.32,483.05
8/10/24,7657,SHOW,95,114.6134,10080.8,7596.53,2484.27
8/10/24,722,HOTEL,37,362.4676,11623.35,8731.99,1723.02
8/10/24,4153,SHOW,34,57.589,2000.28,1306.64,693.64
8/10/24,8139,SHOW,6,52,312,192.18,119.82
8/10/24,7836,SHOW,13,47.125,559.3,353.35,205.95
8/10/24,776,HOTEL,22,251.304,5080.79,3924.48,631.19
8/10/24,3053,SHOW,111,43.1921,4449.48,2934.85,1514.63
8/10/24,8379,SHOW,2,99.99,199.98,139.12,60.86
8/10/24,3122,SHOW,729,185.5938,133430.71,104486.4,28944.31
8/10/24,7835,SHOW,326,105.9936,32652.39,25487.32,7165.07
8/10/24,5940,SHOW,235,106.3272,24679.55,18631.7,6047.85
8/10/24,751,HOTEL,1,156.64,156.64,116.79,23.5
8/10/24,786,HOTEL,12,237.7388,2696.63,1988.96,441.54
8/10/24,4369,HOTEL,106,181.8256,14431.68,10843.32,2137.45
8/10/24,3807,SHOW,9,22.61,203.49,123.39,80.1
8/10/24,28,SHOW,14,34.548,500.28,332.06,168.22
8/10/24,7757,HOTEL,8,265.173,1949.1,1491.76,257.74
8/10/24,8024,HOTEL,8,472.944,3647.34,2734.38,547.1
8/10/24,92,SHOW,87,83.2911,7162.26,5317.14,1845.12
8/10/24,7790,HOTEL,1,217.76,217.76,172.85,21.78
8/10/24,135,SHOW,54,48.312,2566.08,1755,811.08
8/10/24,5942,SHOW,50,68.8646,3459.3,2273.4,1185.9
8/10/24,7765,HOTEL,8,266.9989,1868.59,1417.37,261.6
8/10/24,798,HOTEL,2,142.38,284.76,214.2,42.72
8/10/24,8091,SHOW,115,36.65,4130.88,2611.2,1519.68
8/10/24,7774,SHOW,110,68.6318,7470.32,5184.76,2285.56
8/10/24,2414,HOTEL,9,405.9654,3613.06,2772.4,469.7
8/10/24,7586,SHOW,124,77.1693,8723.68,5968.74,2754.94
8/10/24,7419,SHOW,20,88.3614,1809.22,1191.96,617.26
8/10/24,1815,SHOW,17,101.005,1745.32,1279.51,465.81
8/10/24,1549,HOTEL,1,142.38,142.38,107.1,21.36
8/10/24,7073,SHOW,131,86.6628,12066.18,8948.28,3117.9
8/10/24,3813,SHOW,94,100.078,9168.88,6513.57,2655.31
8/10/24,2669,SHOW,230,233.175,53799.43,39707.13,14092.3
8/10/24,777,HOTEL,27,273.2144,5708.42,4380.23,742.09
8/10/24,1555,HOTEL,3,364.2767,1092.83,819.3,163.91
8/10/24,4213,HOTEL,4,271.42,936.7,702.25,140.49
8/10/24,140,SHOW,727,116.1868,79995.99,58410.64,21585.35
8/10/24,6940,HOTEL,2,98.395,196.79,144.54,33.46
8/10/24,800,HOTEL,1,390.02,390.02,299.28,50.7
8/10/24,7732,HOTEL,28,150.2221,4211.97,3407.6,361.41
8/10/24,4116,SHOW,58,67.9676,3877.36,2588.3,1289.06
8/10/24,745,HOTEL,3,152.2375,420.01,315.93,63
8/10/24,8124,SHOW,7,79.3033,552.25,397.76,154.49
8/10/24,1654,SHOW,43,139.0213,5864.38,4547.07,1317.31
8/10/24,775,HOTEL,2,197.525,395.05,297.16,59.26
8/10/24,4343,HOTEL,1,219.92,219.92,174.56,22
8/10/24,98,SHOW,305,98.9843,28214.68,21599.1,6615.58
8/10/24,8027,SHOW,13,61.085,710.93,445.83,265.1
8/10/24,990,SHOW,251,197.6666,48732.24,38745.08,9987.16
8/10/24,1878,SHOW,63,76.0728,4828.61,3137.72,1690.89
8/10/24,7754,SHOW,16,64.9175,1045.82,688.96,356.86
8/10/24,118,SHOW,178,68.528,11551.42,7573.25,3978.17
8/10/24,1729,HOTEL,6,417.8861,2099.02,1632.13,248.51
8/10/24,756,HOTEL,33,193.9085,4526.29,3421.55,646.96
8/10/24,891,HOTEL,6,667.7025,3863.67,2896.57,579.54
8/10/24,8236,SHOW,9,215.52,2016.25,1640.5,375.75
8/10/24,54,SHOW,588,136.8717,77887.47,61135.32,16752.15
8/10/24,709,HOTEL,6,109.8087,621.26,452.3,112.42
8/10/24,785,HOTEL,4,155.7366,579.33,434.31,86.91
8/10/24,7772,SHOW,84,110.9795,9487.44,6933.5,2553.94
8/10/24,779,HOTEL,30,243.2446,6921.56,5327.35,881.43
8/10/24,813,HOTEL,20,248.7833,4177.71,3132.08,626.59
8/10/24,7741,HOTEL,3,372.6766,1118.03,887.49,111.8
8/10/24,1109,HOTEL,1,239.17,239.17,172.98,43.05
8/10/24,790,HOTEL,1,259,259,194.82,38.85
8/10/24,792,HOTEL,15,232.635,3729.05,2795.67,559.36
8/10/24,7688,SHOW,40,75.43,2973.96,1917.31,1056.65
8/10/24,7602,SHOW,47,73.0425,3445.26,2508.74,936.52
8/10/24,93,SHOW,351,91.7137,31416.2,23866.4,7549.8
8/10/24,4368,SHOW,102,60.527,6038.85,4303.29,1735.56
8/10/24,4097,HOTEL,1,293.8,293.8,208,58.76
8/10/24,741,HOTEL,22,169.3505,2658.47,1956.5,467.19
8/10/24,5727,SHOW,42,65.3212,2765.35,1813.1,952.25
8/10/24,7479,SHOW,9,59.8666,571.6,357.44,214.16
8/10/24,3578,SHOW,41,75.6045,3055.99,2043.41,1012.58
8/10/24,7872,SHOW,12,88.474,1069.98,723.08,346.9
8/10/24,3802,SHOW,42,56.0354,2186.7,1405.48,781.22
8/10/24,7665,SHOW,11,26.155,271.1,169.16,101.94
8/10/24,7750,SHOW,6,64.05,384.3,242.52,141.78
8/10/24,816,HOTEL,7,549.1725,3383.7,2591.63,445.32
8/10/24,704,HOTEL,48,192.8709,7953.79,6016.85,1131.92
8/10/24,7697,SHOW,173,71.7125,11416.94,7558.32,3858.62
8/10/24,1051,HOTEL,1,688.44,688.44,528.26,89.5
8/10/24,7853,SHOW,239,90.3451,21483.22,14759.01,6724.21
8/10/24,6942,SHOW,14,53.125,810.12,520.24,289.88
8/10/24,4025,HOTEL,3,226,678,600,0
8/10/24,130,SHOW,564,124.2089,67735.36,51759.65,15975.71
8/10/24,7959,SHOW,42,124.0771,4833.8,3611.67,1222.13
8/10/24,783,HOTEL,27,270.817,5501.32,4257.59,674.04
8/10/24,742,HOTEL,117,200.9024,15757.89,12275.08,1840.44
8/10/24,8054,SHOW,19,39.885,752.28,456.04,296.24
8/10/24,2088,SHOW,17,46.99,777.95,474.36,303.59
8/10/24,6996,SHOW,16,87,1363.9,1002.26,361.64
8/10/24,713,HOTEL,18,207.3136,2382.99,1796.66,345.92
8/10/24,7784,SHOW,109,97.2088,10710.72,7372.8,3337.92
8/10/24,7787,SHOW,155,95.85,15194.19,10954.57,4239.62
8/10/24,7467,HOTEL,1,196.05,196.05,155.63,19.6
8/10/24,4339,HOTEL,1,219.96,219.96,194,0
8/10/24,8037,SHOW,8,54.495,435.96,281.28,154.68
8/10/24,8221,SHOW,88,120.2106,10245.66,7974.8,2270.86
8/10/24,926,SHOW,79,111.32,8170.96,6137.41,2033.55
8/10/24,4300,HOTEL,2,169.905,339.81,259.34,45.77
8/10/24,787,HOTEL,32,341.9742,7857.44,5890.71,1178.56
8/10/24,7621,SHOW,138,48.1836,5480.18,3886.77,1593.41
8/10/24,743,HOTEL,24,171.8528,3574.75,2372.62,893.7
8/10/24,799,HOTEL,1,170.85,170.85,128.51,25.63
8/10/24,4078,SHOW,59,42.089,2312.69,1456.65,856.04
8/10/24,737,HOTEL,90,164.7394,12178.01,9347.94,1579.37
8/10/24,726,HOTEL,53,160.355,6793.23,5097.27,1013.93
8/10/24,599,SHOW,596,224.616,132151.93,108938.58,23213.35
8/10/24,8137,SHOW,12,47.466,561.02,357.12,203.9
8/10/24,2685,SHOW,29,142.4014,4158.04,3021.76,1136.28
8/10/24,6995,SHOW,6,53.95,323.7,199.44,124.26
8/10/24,788,HOTEL,5,235.54,1141.13,754.86,285.27
8/10/24,804,HOTEL,34,197.4141,5095.29,3757.36,835.16
8/10/24,81,SHOW,241,95.6448,22939.65,17606.71,5332.94
8/10/24,8281,SHOW,35,569.8111,19378.27,16378.86,2999.41
8/10/24,774,HOTEL,68,148.194,8204.91,6316.01,1043.9
8/10/24,7937,SHOW,574,128.5445,69937.01,53872.81,16064.2
8/10/24,8219,SHOW,44,48.7881,2057.38,1325.68,731.7
8/10/24,594,SHOW,5,133.24,651.3,447.16,204.14
8/10/24,1104,HOTEL,3,385.09,1155.27,764.22,288.81
8/11/24,7757,HOTEL,8,102.5106,795.01,603.01,111.3
8/11/24,3816,HOTEL,4,191.6125,766.45,574.6,114.97
8/11/24,2414,HOTEL,4,215.335,883.84,678.2,114.9
8/11/24,7911,SHOW,8,58.82,454.16,294.88,159.28
8/11/24,720,HOTEL,6,61.351,369.47,277.89,55.43
8/11/24,1729,HOTEL,28,176.1097,4302.99,3335.55,521.15
8/11/24,7665,SHOW,2,31.69,63.38,39.92,23.46
